"ID_EXECUTION"|"INI_EXECUTION"|"END_EXECUTION"|"STATUS"|"DESCR_ERR"|"EMAIL_SENT"|"EMAIL_DATE"|"ENVIRONMENT"|"OUTPUT"|"ID_BOT"|"HOST_NAME"|"COUNT_EXEC"|"COUNTRY"|"EXTERNAL_ID"|"PROCESS_NAME"|"PROCESS_VERSION"|"FOLDER_NAME"|"CURRENT_USER"|"BOT_SOX"|"SYNCED_ULTRON"
958704|"21/03/2026 18:31:19"|"21/03/2026 18:31:32"|1|[NULL]|"1"|"21/03/2026 18:31:32"|"3"|[NULL]|130|AWS-RPAP-004|35|BR|ff5b45e9-c9a8-4ec2-ad51-c581b269be2a|"130.CX.Relatorios.Notas.API"|"1.1.1"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\AUTOMACAO.MOPERACOES|"0"|"1"
958702|"21/03/2026 18:30:45"|"21/03/2026 18:45:00"|1|[NULL]|"1"|"21/03/2026 18:45:00"|"3"|[NULL]|210|EC2AMAZ-NLK1TA2|18|BR|a6648ccd-7994-4431-a058-c79be1bdb3ee|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958701|"21/03/2026 18:30:20"|"21/03/2026 18:30:51"|1|[NULL]|"1"|"21/03/2026 18:30:51"|"3"|[NULL]|182|EC2AMAZ-QDRLESV|3|||||||"0"|"1"
958700|"21/03/2026 18:30:15"|"21/03/2026 18:31:05"|1|[NULL]|"1"|"21/03/2026 18:31:05"|"3"|[NULL]|153|EC2AMAZ-9TPRIDL|38|||||||"0"|"1"
958699|"21/03/2026 18:09:09"|"21/03/2026 21:36:54"|1|[NULL]|"1"|"21/03/2026 21:36:54"|"3"|[NULL]|196|EC2AMAZ-GC6B6R8|25|BR|"243ab8cb-d38c-4998-88dd-8081b943b671"|"196.CX.Extrato.RDB"|"1.0.43"|CoE Ops - BR/Nubank/Ops PF||"0"|"1"
958698|"21/03/2026 18:08:42"|"21/03/2026 18:13:51"|1|[NULL]|"1"|"21/03/2026 18:13:51"|"3"|[NULL]|198|EC2AMAZ-QDRLESV|24|BR|c5b59f5b-4cce-4d9e-803a-92806bd30556|"198.OMB.Moderacoes.Reclame.Aqui"|"1.0.33"|CoE Ops - BR/Nubank/CompSol|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958697|"21/03/2026 18:07:02"|"21/03/2026 18:13:48"|1|[NULL]|"1"|"21/03/2026 18:13:48"|"3"|[NULL]|119|EC2AMAZ-NLK1TA2|3|BR|ecd35af0-6000-4714-a5e8-2f6a1aa3b528|"119.CXC.Blank.Emails.Zendesk"|"1.0.34"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958696|"21/03/2026 18:05:01"|"21/03/2026 18:20:45"|1|[NULL]|"1"|"21/03/2026 18:20:45"|"3"|[NULL]|61|EC2AMAZ-EEDQ776|0|BR|f7fa6fc2-c055-44c0-b635-556d47b4b092| 061.ROP.Insumos.Quebra.Sigilo.v2.Nubank|"1.0.13"|CoE Ops - BR/Nubank/Jud Orders|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958695|"21/03/2026 18:03:30"|"21/03/2026 18:06:21"|1|[NULL]|"1"|"21/03/2026 18:06:21"|"3"|[NULL]|210|EC2AMAZ-NLK1TA2|4|BR|"62e610ec-9af1-474b-a3dc-6e127c04a219"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958691|"21/03/2026 18:01:34"|"21/03/2026 18:04:12"|1|[NULL]|"1"|"21/03/2026 18:04:12"|"3"|[NULL]|276|EC2AMAZ-GC6B6R8|0|BR|bc0cc4b5-aaee-4ef1-8022-25c64213d69a|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958689|"21/03/2026 18:01:05"|"21/03/2026 18:01:52"|1|[NULL]|"1"|"21/03/2026 18:01:52"|"3"|[NULL]|153|EC2AMAZ-EEDQ776|35|||||||"0"|"1"
958688|"21/03/2026 18:00:42"|"21/03/2026 18:01:13"|1|[NULL]|"1"|"21/03/2026 18:01:13"|"3"|[NULL]|182|EC2AMAZ-NLK1TA2|4|||||||"0"|"1"
958687|"21/03/2026 18:00:39"|"21/03/2026 18:15:01"|1|[NULL]|"1"|"21/03/2026 18:15:01"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|18|BR|"41931c64-b3a6-4f29-9cda-52bea4281c6f"|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958683|"21/03/2026 17:31:07"|"21/03/2026 17:48:55"|1|[NULL]|"1"|"21/03/2026 17:48:55"|"3"|[NULL]|210|EC2AMAZ-EEDQ776|21|BR|"65915b5a-72e6-4bea-872d-97f3d37236ee"|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958682|"21/03/2026 17:30:42"|"21/03/2026 17:31:11"|1|[NULL]|"1"|"21/03/2026 17:31:11"|"3"|[NULL]|182|EC2AMAZ-NLK1TA2|3|||||||"0"|"1"
958681|"21/03/2026 17:30:38"|"21/03/2026 17:33:09"|1|[NULL]|"1"|"21/03/2026 17:33:09"|"3"|[NULL]|276|EC2AMAZ-9TPRIDL|0|BR|"88e4a32e-418f-4b68-bb87-311edfcd7dec"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958680|"21/03/2026 17:30:18"|"21/03/2026 17:31:13"|1|[NULL]|"1"|"21/03/2026 17:31:13"|"3"|[NULL]|153|EC2AMAZ-QDRLESV|38|||||||"0"|"1"
958677|"21/03/2026 17:03:26"|"21/03/2026 17:06:30"|1|[NULL]|"1"|"21/03/2026 17:06:30"|"3"|[NULL]|210|EC2AMAZ-QDRLESV|4|BR|"08667c41-fdf2-49be-95ee-2115d69b632b"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958674|"21/03/2026 17:02:14"|"21/03/2026 17:02:48"|1|[NULL]|"1"|"21/03/2026 17:02:48"|"3"|[NULL]|213|EC2AMAZ-EEDQ776|0|||||||"0"|"1"
958673|"21/03/2026 17:01:52"|"21/03/2026 17:04:23"|1|[NULL]|"1"|"21/03/2026 17:04:23"|"3"|[NULL]|276|EC2AMAZ-NLK1TA2|0|BR|"751ef1ad-0e50-453a-83a0-f573c66a83d3"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958671|"21/03/2026 17:00:54"|"21/03/2026 17:01:50"|1|[NULL]|"1"|"21/03/2026 17:01:50"|"3"|[NULL]|153|EC2AMAZ-GC6B6R8|42|||||||"0"|"1"
958670|"21/03/2026 17:00:40"|"21/03/2026 17:13:42"|1|[NULL]|"1"|"21/03/2026 17:13:42"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|16|BR|"475108e0-e2e2-4320-b3b1-99859df6609c"|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958668|"21/03/2026 17:00:19"|"21/03/2026 17:00:51"|1|[NULL]|"1"|"21/03/2026 17:00:51"|"3"|[NULL]|182|EC2AMAZ-QDRLESV|4|||||||"0"|"1"
958665|"21/03/2026 16:31:02"|"21/03/2026 16:32:02"|1|[NULL]|"1"|"21/03/2026 16:32:02"|"3"|[NULL]|153|EC2AMAZ-EEDQ776|52|||||||"0"|"1"
958664|"21/03/2026 16:30:42"|"21/03/2026 16:31:11"|1|[NULL]|"1"|"21/03/2026 16:31:11"|"3"|[NULL]|182|EC2AMAZ-NLK1TA2|4|||||||"0"|"1"
958663|"21/03/2026 16:30:39"|"21/03/2026 16:33:04"|1|[NULL]|"1"|"21/03/2026 16:33:04"|"3"|[NULL]|276|EC2AMAZ-QDRLESV|0|BR|"49eea341-16a2-482e-8fca-93398cd16f1b"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958662|"21/03/2026 16:30:20"|"21/03/2026 16:50:41"|1|[NULL]|"1"|"21/03/2026 16:50:41"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|26|BR|"5f694eec-b516-4d96-bf28-f6a76b4d59e5"|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958659|"21/03/2026 16:03:46"|"21/03/2026 16:07:28"|1|[NULL]|"1"|"21/03/2026 16:07:28"|"3"|[NULL]|210|EC2AMAZ-NLK1TA2|7|BR|"785408ba-9bd1-4de7-b207-a1c21cfdcd3c"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958658|"21/03/2026 16:03:41"|"21/03/2026 16:10:25"|1|[NULL]|"1"|"21/03/2026 16:10:25"|"3"|[NULL]|119|EC2AMAZ-9TPRIDL|10|BR|e45dc687-c348-4beb-b57a-1e262432b3ae|"119.CXC.Blank.Emails.Zendesk"|"1.0.34"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958654|"21/03/2026 16:01:45"|"21/03/2026 16:11:31"|1|[NULL]|"1"|"21/03/2026 16:11:31"|"3"|[NULL]|130|AWS-RPAP-003|35|BR|"634f96b5-27ab-4443-8472-410d9b56f3fe"|"130.CX.Relatorios.Notas.SINACOR"|"1.1.1"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\AUTOMACAO.MOPERACOES|"0"|"1"
958652|"21/03/2026 16:01:08"|"21/03/2026 16:01:36"|1|[NULL]|"1"|"21/03/2026 16:01:36"|"3"|[NULL]|182|EC2AMAZ-EEDQ776|3|||||||"0"|"1"
958651|"21/03/2026 16:00:59"|"21/03/2026 16:03:26"|1|[NULL]|"1"|"21/03/2026 16:03:26"|"3"|[NULL]|276|EC2AMAZ-9TPRIDL|0|BR|"5584a555-8e54-41c8-9b4c-83564b449e7f"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958650|"21/03/2026 16:00:58"|"21/03/2026 16:21:40"|1|[NULL]|"1"|"21/03/2026 16:21:40"|"3"|[NULL]|210|EC2AMAZ-GC6B6R8|29|BR|"9cf842a1-b297-4a50-8dfc-3062824bb293"|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958648|"21/03/2026 16:00:18"|"21/03/2026 16:01:09"|1|[NULL]|"1"|"21/03/2026 16:01:09"|"3"|[NULL]|153|EC2AMAZ-QDRLESV|37|||||||"0"|"1"
958645|"21/03/2026 15:31:17"|"21/03/2026 15:31:31"|1|[NULL]|"1"|"21/03/2026 15:31:31"|"3"|[NULL]|130|AWS-RPAP-004|35|BR|"9e702335-328c-460b-8b43-fcb5cb3d2e07"|"130.CX.Relatorios.Notas.API"|"1.1.1"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\AUTOMACAO.MOPERACOES|"0"|"1"
958644|"21/03/2026 15:31:12"|"21/03/2026 15:33:31"|1|[NULL]|"1"|"21/03/2026 15:33:31"|"3"|[NULL]|276|EC2AMAZ-GC6B6R8|0|BR|e0ec0d63-b20f-4bb4-9414-6df4e4a16362|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958643|"21/03/2026 15:31:04"|"21/03/2026 15:31:37"|1|[NULL]|"1"|"21/03/2026 15:31:37"|"3"|[NULL]|182|EC2AMAZ-EEDQ776|3|||||||"0"|"1"
958642|"21/03/2026 15:30:45"|"21/03/2026 15:31:26"|1|[NULL]|"1"|"21/03/2026 15:31:26"|"3"|[NULL]|259|EC2AMAZ-NLK1TA2|0|BR|"39dd609c-0e04-4f15-a5a8-3c13638e73c6"|"259-rpa-jud-quality-broker-automation"|"1.0.6"|CoE Ops - BR/Nubank/Jud Orders|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958641|"21/03/2026 15:30:23"|"21/03/2026 15:51:30"|1|[NULL]|"1"|"21/03/2026 15:51:30"|"3"|[NULL]|210|EC2AMAZ-QDRLESV|24|BR|"09291dd1-d59c-4b62-a442-b2e6e2878309"|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958640|"21/03/2026 15:30:16"|"21/03/2026 15:31:08"|1|[NULL]|"1"|"21/03/2026 15:31:08"|"3"|[NULL]|153|EC2AMAZ-9TPRIDL|41|||||||"0"|"1"
958638|"21/03/2026 15:02:38"|"21/03/2026 23:54:53"|1|[NULL]|"1"|"21/03/2026 23:54:53"|"3"|[NULL]|156|EC2AMAZ-ERHGKPJ|317|BR|"475f9dc0-d71a-4451-8893-0ea32142bbed"|"156.ROP.Executa.STA.Nubank"|"1.0.13"|CoE Ops - BR/Nubank/Jud Orders|ssmwindows\automacao.moperacoes|"0"|"1"
958636|"21/03/2026 15:02:36"|"21/03/2026 15:07:31"|1|[NULL]|"1"|"21/03/2026 15:07:31"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|9|BR|f6f9d22b-4e54-4750-b856-9d91a67cc5c7|"210.OMB.Tickets.Classification.Shuffle"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958631|"21/03/2026 15:01:07"|"21/03/2026 15:01:36"|1|[NULL]|"1"|"21/03/2026 15:01:36"|"3"|[NULL]|182|EC2AMAZ-EEDQ776|3|||||||"0"|"1"
958630|"21/03/2026 15:00:59"|"21/03/2026 15:29:39"|1|[NULL]|"1"|"21/03/2026 15:29:39"|"3"|[NULL]|210|EC2AMAZ-GC6B6R8|38|BR|a06e27d7-c571-40dd-8453-f63e7b702a0f|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958629|"21/03/2026 15:00:51"|"21/03/2026 15:01:25"|1|[NULL]|"1"|"21/03/2026 15:01:25"|"3"|[NULL]|213|EC2AMAZ-ERHGKPJ|0|||||||"0"|"1"
958628|"21/03/2026 15:00:45"|"21/03/2026 15:03:03"|1|[NULL]|"1"|"21/03/2026 15:03:03"|"3"|[NULL]|276|EC2AMAZ-QDRLESV|0|BR|"9b6ab9f9-24e9-439f-8645-ad10a7f0c26f"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958626|"21/03/2026 15:00:16"|"21/03/2026 15:01:14"|1|[NULL]|"1"|"21/03/2026 15:01:14"|"3"|[NULL]|153|EC2AMAZ-9TPRIDL|46|||||||"0"|"1"
958623|"21/03/2026 14:31:12"|"21/03/2026 14:34:13"|1|[NULL]|"1"|"21/03/2026 14:34:13"|"3"|[NULL]|276|EC2AMAZ-GC6B6R8|1|BR|"148a3072-2ba8-4261-9113-104e0614df33"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958622|"21/03/2026 14:30:42"|"21/03/2026 14:31:14"|1|[NULL]|"1"|"21/03/2026 14:31:14"|"3"|[NULL]|182|EC2AMAZ-NLK1TA2|4|||||||"0"|"1"
958621|"21/03/2026 14:30:23"|"21/03/2026 14:50:02"|1|[NULL]|"1"|"21/03/2026 14:50:02"|"3"|[NULL]|210|EC2AMAZ-QDRLESV|25|BR|d02af183-c7c1-46aa-8245-285b2da689fd|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958620|"21/03/2026 14:30:16"|"21/03/2026 14:31:28"|1|[NULL]|"1"|"21/03/2026 14:31:28"|"3"|[NULL]|153|EC2AMAZ-9TPRIDL|65|||||||"0"|"1"
958619|"21/03/2026 14:04:58"|"21/03/2026 14:11:44"|1|[NULL]|"1"|"21/03/2026 14:11:44"|"3"|[NULL]|119|EC2AMAZ-GC6B6R8|8|BR|"82b138fe-d877-4ef3-9059-3ff5aa214111"|"119.CXC.Blank.Emails.Zendesk"|"1.0.34"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958618|"21/03/2026 14:04:45"|"21/03/2026 14:20:36"|1|[NULL]|"1"|"21/03/2026 14:20:36"|"3"|[NULL]|61|EC2AMAZ-NLK1TA2|0|BR|ea4cb12c-909f-46aa-afe5-ac75f1b38793| 061.ROP.Insumos.Quebra.Sigilo.v2.Nubank|"1.0.13"|CoE Ops - BR/Nubank/Jud Orders|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958616|"21/03/2026 14:02:53"|"21/03/2026 14:08:46"|1|[NULL]|"1"|"21/03/2026 14:08:46"|"3"|[NULL]|210|EC2AMAZ-ERHGKPJ|10|BR|eefb6f81-4d00-42b6-988c-93884c95b7aa|"210.OMB.Tickets.Classification.Shuffle"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958614|"21/03/2026 14:01:44"|"21/03/2026 14:04:00"|1|[NULL]|"1"|"21/03/2026 14:04:00"|"3"|[NULL]|276|EC2AMAZ-NLK1TA2|0|BR|"3d4e42d4-b018-444c-86c7-4bd5b2ea7ae8"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958610|"21/03/2026 14:00:39"|"21/03/2026 14:26:51"|1|[NULL]|"1"|"21/03/2026 14:26:51"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|39|BR|"8b4a4196-cc0f-404b-b6f6-ce4c23c6f592"|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958608|"21/03/2026 14:00:21"|"21/03/2026 14:00:49"|1|[NULL]|"1"|"21/03/2026 14:00:49"|"3"|[NULL]|182|EC2AMAZ-QDRLESV|3|||||||"0"|"1"
958607|"21/03/2026 14:00:15"|"21/03/2026 14:01:09"|1|[NULL]|"1"|"21/03/2026 14:01:09"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|45|||||||"0"|"1"
958605|"21/03/2026 13:31:12"|"21/03/2026 13:33:26"|1|[NULL]|"1"|"21/03/2026 13:33:26"|"3"|[NULL]|276|EC2AMAZ-GC6B6R8|0|BR|"94086381-b183-4d41-ae88-20083eb3d533"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958604|"21/03/2026 13:31:07"|"21/03/2026 14:06:43"|1|[NULL]|"1"|"21/03/2026 14:06:43"|"3"|[NULL]|210|EC2AMAZ-EEDQ776|45|BR|"153820d3-403e-4b2e-88ba-eda5403a1928"|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958602|"21/03/2026 13:30:19"|"21/03/2026 13:31:18"|1|[NULL]|"1"|"21/03/2026 13:31:18"|"3"|[NULL]|153|EC2AMAZ-QDRLESV|49|||||||"0"|"1"
958601|"21/03/2026 13:30:16"|"21/03/2026 13:30:49"|1|[NULL]|"1"|"21/03/2026 13:30:49"|"3"|[NULL]|182|EC2AMAZ-ERHGKPJ|3|||||||"0"|"1"
958599|"21/03/2026 13:03:27"|"21/03/2026 13:08:13"|1|[NULL]|"1"|"21/03/2026 13:08:13"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|7|BR|"9e78d12c-0665-4eeb-8867-5761d3070fee"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958594|"21/03/2026 13:01:00"|"21/03/2026 13:03:14"|1|[NULL]|"1"|"21/03/2026 13:03:14"|"3"|[NULL]|276|EC2AMAZ-9TPRIDL|0|BR|"4c6f7301-f315-42d7-a5b8-56f49a72d583"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958593|"21/03/2026 13:00:59"|"21/03/2026 13:20:14"|1|[NULL]|"1"|"21/03/2026 13:20:14"|"3"|[NULL]|210|EC2AMAZ-GC6B6R8|24|BR|"1625fac4-9d39-44c9-beda-0acd6919b31f"|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958591|"21/03/2026 13:00:41"|"21/03/2026 13:01:45"|1|[NULL]|"1"|"21/03/2026 13:01:45"|"3"|[NULL]|153|EC2AMAZ-NLK1TA2|56|||||||"0"|"1"
958590|"21/03/2026 13:00:16"|"21/03/2026 13:00:45"|1|[NULL]|"1"|"21/03/2026 13:00:45"|"3"|[NULL]|182|EC2AMAZ-ERHGKPJ|4|||||||"0"|"1"
958588|"21/03/2026 12:31:25"|"21/03/2026 12:31:40"|1|[NULL]|"1"|"21/03/2026 12:31:40"|"3"|[NULL]|130|AWS-RPAP-005|35|BR|"639e7ff4-10a4-430c-9b92-7124ac034f4e"|"130.CX.Relatorios.Notas.API"|"1.1.1"|CoE Ops - BR/Nuinvest/Ops PF|DOMAIN_TITULO\AUTOMACAO.MOPERACOES|"0"|"1"
958586|"21/03/2026 12:31:06"|"21/03/2026 12:31:39"|1|[NULL]|"1"|"21/03/2026 12:31:39"|"3"|[NULL]|182|EC2AMAZ-EEDQ776|2|||||||"0"|"1"
958585|"21/03/2026 12:30:55"|"21/03/2026 12:53:24"|1|[NULL]|"1"|"21/03/2026 12:53:24"|"3"|[NULL]|210|EC2AMAZ-GC6B6R8|25|BR|"67f2e44a-e005-4929-933f-bb3ee0b24435"|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958584|"21/03/2026 12:30:37"|"21/03/2026 12:32:42"|1|[NULL]|"1"|"21/03/2026 12:32:42"|"3"|[NULL]|276|EC2AMAZ-ERHGKPJ|0|BR|"0054f01d-ab16-448e-8b62-7e5cae11c356"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\automacao.moperacoes|"0"|"1"
958583|"21/03/2026 12:30:15"|"21/03/2026 12:31:41"|1|[NULL]|"1"|"21/03/2026 12:31:41"|"3"|[NULL]|153|EC2AMAZ-9TPRIDL|75|||||||"0"|"1"
958582|"21/03/2026 12:04:02"|"21/03/2026 12:10:38"|1|[NULL]|"1"|"21/03/2026 12:10:38"|"3"|[NULL]|119|EC2AMAZ-NLK1TA2|8|BR|"29673479-2444-4fa3-96f3-9d6c8d88c68a"|"119.CXC.Blank.Emails.Zendesk"|"1.0.34"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958580|"21/03/2026 12:03:25"|"21/03/2026 12:07:42"|1|[NULL]|"1"|"21/03/2026 12:07:42"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|8|BR|"3db0c05d-47ad-40ec-97b7-544345ed01cb"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958577|"21/03/2026 12:02:30"|"21/03/2026 12:03:06"|1|[NULL]|"1"|"21/03/2026 12:03:06"|"3"|[NULL]|213|EC2AMAZ-GC6B6R8|0|||||||"0"|"1"
958575|"21/03/2026 12:01:11"|"21/03/2026 12:21:56"|1|[NULL]|"1"|"21/03/2026 12:21:56"|"3"|[NULL]|210|EC2AMAZ-EEDQ776|25|BR|c83bd567-ae43-4314-b47d-156ab814e532|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958574|"21/03/2026 12:01:03"|"21/03/2026 12:03:11"|1|[NULL]|"1"|"21/03/2026 12:03:11"|"3"|[NULL]|276|EC2AMAZ-9TPRIDL|0|BR|a0fb6e0c-4567-43fb-a7d2-a5b00a24fb51|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958572|"21/03/2026 12:00:40"|"21/03/2026 12:01:37"|1|[NULL]|"1"|"21/03/2026 12:01:37"|"3"|[NULL]|153|EC2AMAZ-NLK1TA2|48|||||||"0"|"1"
958570|"21/03/2026 12:00:15"|"21/03/2026 12:00:45"|1|[NULL]|"1"|"21/03/2026 12:00:45"|"3"|[NULL]|182|EC2AMAZ-ERHGKPJ|3|||||||"0"|"1"
958567|"21/03/2026 11:30:51"|"21/03/2026 11:31:24"|1|[NULL]|"1"|"21/03/2026 11:31:24"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|3|||||||"0"|"1"
958566|"21/03/2026 11:30:45"|"21/03/2026 11:43:34"|1|[NULL]|"1"|"21/03/2026 11:43:34"|"3"|[NULL]|210|EC2AMAZ-NLK1TA2|18|BR|"1056b680-1752-4698-8c60-a3ba990ef521"|"210.OMB.Tickets.Classification"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958565|"21/03/2026 11:30:36"|"21/03/2026 11:32:40"|1|[NULL]|"1"|"21/03/2026 11:32:40"|"3"|[NULL]|276|EC2AMAZ-ERHGKPJ|0|BR|"7e2bdc18-165c-4baf-9ead-5a979e68ef04"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\automacao.moperacoes|"0"|"1"
958564|"21/03/2026 11:30:15"|"21/03/2026 11:31:09"|1|[NULL]|"1"|"21/03/2026 11:31:09"|"3"|[NULL]|153|EC2AMAZ-9TPRIDL|36|||||||"0"|"1"
958563|"21/03/2026 11:19:57"|"21/03/2026 13:09:22"|1|[NULL]|"0"||"3"|[NULL]|208|EC2AMAZ-QDRLESV|8|BR|"195890af-1222-47df-a8db-cdc03da064cc"|"208.CX.Extrato.Rendimentos"|"1.0.31"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958562|"21/03/2026 11:02:59"|"21/03/2026 11:07:42"|1|[NULL]|"1"|"21/03/2026 11:07:42"|"3"|[NULL]|210|EC2AMAZ-GC6B6R8|8|BR|"489897c0-b7b1-45f1-a18c-2a3e7e73f055"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.68"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
958556|"21/03/2026 11:00:44"|"21/03/2026 11:02:41"|1|[NULL]|"1"|"21/03/2026 11:02:41"|"3"|[NULL]|276|EC2AMAZ-QDRLESV|0|BR|"3e61c42a-d1f8-495d-9b43-f6bd4cd32893"|"276.CX.Estate.Blank.Zendesk.Emails"|"1.0.4"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
958555|"21/03/2026 11:00:42"|"21/03/2026 11:01:11"|1|[NULL]|"1"|"21/03/2026 11:01:11"|"3"|[NULL]|182|EC2AMAZ-NLK1TA2|3|||||||"0"|"1"
